,source,values,pvalues,target,source cell type,target cell type,CT
1384,HBEGF,0.3135866503166073,0.0,PIK3CD,NG2,Microglia,2
1386,FGFR3,0.19969793332457053,0.0,PIK3CD,NG2,Microglia,2
1873,PDGFA,0.138071052007364,0.329,FLT1,NG2,Microglia,2
1890,PDGFA,0.09640169106883767,0.933,VEGFA,NG2,Microglia,2
1955,CCL25,0.3699748283586104,0.0,CCR5,NG2,Microglia,2
1969,CXCL14,0.43663854356515697,0.0,CCR5,NG2,Microglia,2
2296,TGFB2,0.07639998999993146,0.0,MAP3K7,NG2,Microglia,2
2299,AGT,0.10033020296564948,0.946,MAP3K7,NG2,Microglia,2
2358,FRS3,0.17395667769430948,0.0,KRAS,NG2,Microglia,2
2365,HBEGF,0.2072359970883017,0.354,PIK3R3,NG2,Microglia,2
2441,PDGFA,0.9734731398036661,0.0,IL1A,NG2,Microglia,2
2511,VCAM1,0.08723933908043714,0.0,ITGA9,NG2,Microglia,2
3055,AGT,0.061887520313403104,1.0,MTOR,NG2,Microglia,2
3083,AGT,0.6522625811498772,0.0,SGK1,NG2,Microglia,2
3218,AGT,0.07797752169214368,0.999,SLC9A1,NG2,Microglia,2
3255,FGFR3,0.15775556395433707,0.0,PLAU,NG2,Microglia,2
3257,AVP,0.1425334839944206,1.0,PLAU,NG2,Microglia,2
3560,TGFB2,0.07746046306735134,0.0,ACVR1,NG2,Microglia,2
4043,AVP,0.5255142535832544,0.0,GPR84,NG2,Microglia,2
4111,GRP,0.17210421399780051,0.011,HSPA1A,NG2,Microglia,2
4200,APOE,1.5956148116606814,0.0,SCARB1,NG2,Microglia,2
4378,VCAM1,0.07732553977184195,0.0,CYBB,NG2,Microglia,2
351,FGFR3,0.14294303844081338,0.0,EPHA4,NG2,Oligodendrocytes,2
820,PDGFA,0.19210193146734422,0.727,IGF1R,NG2,Oligodendrocytes,2
1564,PDGFA,0.09195908083325958,1.0,PDGFRA,NG2,Oligodendrocytes,2
1873,PDGFA,0.10349403237074804,0.958,FLT1,NG2,Oligodendrocytes,2
2365,HBEGF,0.25482671945508445,0.001,PIK3R3,NG2,Oligodendrocytes,2
3065,AGT,0.08017622761739028,1.0,PLCB1,NG2,Oligodendrocytes,2
3083,AGT,0.16591049881865422,0.935,SGK1,NG2,Oligodendrocytes,2
3325,AGT,0.055142632345054135,1.0,EDNRA,NG2,Oligodendrocytes,2
3774,TGFB2,0.10416277897779656,0.0,PLAT,NG2,Oligodendrocytes,2
3897,FGFR3,0.14021023094722054,0.0,LRRTM2,NG2,Oligodendrocytes,2
4031,AVP,0.0917117913880259,1.0,ADCYAP1R1,NG2,Oligodendrocytes,2
4111,GRP,0.07452787440278497,0.881,HSPA1A,NG2,Oligodendrocytes,2
4375,CNTN6,0.07697455138832476,0.0,PTPRG,NG2,Oligodendrocytes,2
216,GHR,0.04309017704761205,0.0,TYK2,NG2,Neurons2,2
222,IFNAR2,0.058339433046247044,0.0,TYK2,NG2,Neurons2,2
820,PDGFA,0.28155559773745287,0.0,IGF1R,NG2,Neurons2,2
1272,DUSP18,0.14081785880113878,0.0,ITGB8,NG2,Neurons2,2
2068,CCL25,0.04429425375425623,0.0,CX3CR1,NG2,Neurons2,2
2080,CXCL14,0.11095796896080277,0.0,CX3CR1,NG2,Neurons2,2
2113,APOE,1.6223615901608968,0.0,LRP6,NG2,Neurons2,2
2365,HBEGF,0.40662753905832877,0.0,PIK3R3,NG2,Neurons2,2
3540,TGFB2,0.047206412607565744,0.12,TGFBR1,NG2,Neurons2,2
3769,HHIP,0.038354805068094876,0.0,SHH,NG2,Neurons2,2
3989,OXT,0.057382903045912065,0.006,AVPR1A,NG2,Neurons2,2
3990,AVP,0.0920228685281215,1.0,AVPR1A,NG2,Neurons2,2
4111,GRP,0.06579615323299677,0.944,HSPA1A,NG2,Neurons2,2
4200,APOE,1.6112933899413224,0.0,SCARB1,NG2,Neurons2,2
209,EDN1,0.27119145570550324,0.0,MAPK8,Endothelial,Ependymal,2
306,FGF2,0.08384075166190814,0.0,STAT3,Endothelial,Ependymal,2
311,FGFR3,0.09033987182923167,0.0,STAT3,Endothelial,Ependymal,2
314,AGT,0.10407245939054709,0.916,STAT3,Endothelial,Ependymal,2
475,VEGFA,0.03851959793493476,0.0,CSK,Endothelial,Ependymal,2
491,TNFSF10,0.18082827034902715,0.0,PIK3CA,Endothelial,Ependymal,2
501,HBEGF,0.4255623180976318,0.0,PIK3CA,Endothelial,Ependymal,2
507,FGF2,0.0899140332147165,0.0,PIK3CA,Endothelial,Ependymal,2
511,EFNB2,0.1328493922061448,0.0,PIK3CA,Endothelial,Ependymal,2
518,FGFR3,0.09641315338204003,0.0,PIK3CA,Endothelial,Ependymal,2
524,AGT,0.11014574094335544,0.886,PIK3CA,Endothelial,Ependymal,2
525,VEGFA,0.10381063086287,0.0,PIK3CA,Endothelial,Ependymal,2
526,VEGFC,0.18472108144790444,0.0,PIK3CA,Endothelial,Ependymal,2
533,NTN1,0.1446972670324593,0.0,PIK3CA,Endothelial,Ependymal,2
537,LAMB1,0.14862854490115834,0.0,PIK3CA,Endothelial,Ependymal,2
571,VEGFA,0.1653451098790333,0.0,ITGB1,Endothelial,Ependymal,2
572,VEGFC,0.24625556046406774,0.0,ITGB1,Endothelial,Ependymal,2
575,VTN,0.725081383848956,0.0,ITGB1,Endothelial,Ependymal,2
577,VWF,0.41488212897610843,0.0,ITGB1,Endothelial,Ependymal,2
578,VCAM1,0.2490736921541904,0.0,ITGB1,Endothelial,Ependymal,2
581,SPP1,0.15626412012896918,0.0,ITGB1,Endothelial,Ependymal,2
589,LAMB1,0.21016302391732167,0.0,ITGB1,Endothelial,Ependymal,2
597,JAM3,0.1877582045553041,0.0,ITGB1,Endothelial,Ependymal,2
1079,VTN,0.6119041780138861,0.0,ITGA6,Endothelial,Ependymal,2
1080,VWF,0.30170492314103853,0.0,ITGA6,Endothelial,Ependymal,2
1082,SPP1,0.04308691429389923,0.0,ITGA6,Endothelial,Ependymal,2
1087,LAMB1,0.09698581808225173,0.0,ITGA6,Endothelial,Ependymal,2
1228,CSF1,0.10913063692544049,0.0,PAK1,Endothelial,Ependymal,2
1234,EFNB2,0.08641309753713419,0.0,PAK1,Endothelial,Ependymal,2
1531,FGF2,0.031054083078192324,0.0,FGFRL1,Endothelial,Ependymal,2
1583,VEGFA,0.15764667586005623,0.0,MCL1,Endothelial,Ependymal,2
1750,IGF2,0.23185101729465912,0.0,IGF2R,Endothelial,Ependymal,2
1886,CSF1,0.10014014824073265,0.0,VEGFA,Endothelial,Ependymal,2
1889,BMP4,0.03255097375601261,0.112,VEGFA,Endothelial,Ependymal,2
1895,VTN,0.6081201214790743,0.0,VEGFA,Endothelial,Ependymal,2
1898,DCN,0.06611643295875956,0.0,VEGFA,Endothelial,Ependymal,2
2481,COL27A1,0.1781222594346678,0.0,ITGB1,Endothelial,Ependymal,2
2652,WNT5A,0.10304762015138513,0.0,VANGL2,Endothelial,Ependymal,2
2695,WNT5A,0.19785992693406518,0.914,RORA,Endothelial,Ependymal,2
2894,DPP4,0.06764756197433242,0.0,CXCL12,Endothelial,Ependymal,2
2901,VTN,2.6077772394435863,0.0,HSP90AA1,Endothelial,Ependymal,2
2925,APLN,0.07449953103891062,0.0,ADRA2A,Endothelial,Ependymal,2
2926,AGT,0.09530055022092118,0.93,ADRA2A,Endothelial,Ependymal,2
2928,CXCL1,0.09815566111923102,0.0,ADRA2A,Endothelial,Ependymal,2
2946,PF4,0.0911011448718904,0.0,ADRA2A,Endothelial,Ependymal,2
3063,CCL4,0.03075481202140545,1.0,PLCB1,Endothelial,Ependymal,2
3065,AGT,0.049793462475712535,1.0,PLCB1,Endothelial,Ependymal,2
3067,EDN1,0.2630291635793122,0.0,PLCB1,Endothelial,Ependymal,2
3109,ACE2,0.15460809111176388,0.137,AGT,Endothelial,Ependymal,2
3528,TGFB2,0.37763229516007984,0.0,TGFBR2,Endothelial,Ependymal,2
3677,BMP4,0.05993085195285176,0.032,BMPR2,Endothelial,Ependymal,2
3877,EDN1,0.42475844234198223,0.0,EDNRB,Endothelial,Ependymal,2
3878,EDN3,0.4318104165120442,0.0,EDNRB,Endothelial,Ependymal,2
3933,PTN,2.4536989198515906,0.0,NCL,Endothelial,Ependymal,2
3960,VTN,0.8611736990130039,0.0,ROCK1,Endothelial,Ependymal,2
4142,EDN1,0.27863777983982296,0.0,ECE1,Endothelial,Ependymal,2
4156,EDN1,0.2625349982201993,0.0,ADCY9,Endothelial,Ependymal,2
4168,VEGFA,0.07050448673730234,0.0,AKT3,Endothelial,Ependymal,2
4255,RLF,0.06035216038603573,0.006,RXFP2,Endothelial,Ependymal,2
24,EDN1,0.341811535610123,0.0,JAK2,Endothelial,NG2,2
32,TNFSF10,0.38995646425045194,0.0,PIK3R1,Endothelial,NG2,2
42,HBEGF,0.6346905119990566,0.0,PIK3R1,Endothelial,NG2,2
48,FGF2,0.2990422271161413,0.0,PIK3R1,Endothelial,NG2,2
52,EFNB2,0.3419775861075696,0.0,PIK3R1,Endothelial,NG2,2
59,FGFR3,0.3055413472834648,0.0,PIK3R1,Endothelial,NG2,2
65,AGT,0.3192739348447802,0.0,PIK3R1,Endothelial,NG2,2
66,CX3CL1,0.400630412582207,0.0,PIK3R1,Endothelial,NG2,2
67,VEGFA,0.3129388247642948,0.0,PIK3R1,Endothelial,NG2,2
68,VEGFC,0.39384927534932923,0.0,PIK3R1,Endothelial,NG2,2
75,NTN1,0.3538254609338841,0.0,PIK3R1,Endothelial,NG2,2
79,LAMB1,0.3577567388025832,0.0,PIK3R1,Endothelial,NG2,2
350,EFNB2,0.11172880557739355,0.0,EPHA4,Endothelial,NG2,2
351,FGFR3,0.07529256675328877,0.009,EPHA4,Endothelial,NG2,2
974,AGT,0.06568582831556795,0.997,PRKCE,Endothelial,NG2,2
975,VEGFC,0.14026116882011694,0.0,PRKCE,Endothelial,NG2,2
1247,EFNB2,0.09997434883851733,0.932,EPHB1,Endothelial,NG2,2
1401,FGF2,0.0949136552496702,0.0,FGFR3,Endothelial,NG2,2
1567,FGF2,1.2351777794184509,0.0,PDGFRA,Endothelial,NG2,2
1574,VEGFA,1.2490743770666044,0.0,PDGFRA,Endothelial,NG2,2
1575,VEGFC,1.3299848276516388,0.0,PDGFRA,Endothelial,NG2,2
1582,NRP1,1.731975969710498,0.0,PDGFRA,Endothelial,NG2,2
2099,WNT5A,0.1376271165072032,0.0,LRP6,Endothelial,NG2,2
2100,BMP4,0.09620363188498744,0.0,LRP6,Endothelial,NG2,2
2113,APOE,0.9587426252435995,0.924,LRP6,Endothelial,NG2,2
2116,DKK2,0.1380914355952243,0.0,LRP6,Endothelial,NG2,2
2423,PF4,0.06349355995409772,0.0,MAP2K3,Endothelial,NG2,2
2695,WNT5A,0.1672815380633463,1.0,RORA,Endothelial,NG2,2
2734,TNFSF10,0.17146701221903776,0.0,MAP3K1,Endothelial,NG2,2
2739,SPP1,0.08536838298281645,0.0,MAP3K1,Endothelial,NG2,2
2877,VEGFA,0.05239548363292749,0.0,VCAM1,Endothelial,NG2,2
2880,VTN,0.6121317576028502,0.0,VCAM1,Endothelial,NG2,2
2881,ICAM1,0.10872288853583331,0.0,VCAM1,Endothelial,NG2,2
2901,VTN,1.233414520799458,0.003,HSP90AA1,Endothelial,NG2,2
3109,ACE2,0.12035633528814255,0.74,AGT,Endothelial,NG2,2
3190,BMP4,0.05140515456594508,0.016,ACACA,Endothelial,NG2,2
3448,PF4,0.12558857349701869,0.0,GNAI1,Endothelial,NG2,2
3732,BMP4,0.07779398272187081,0.002,BMPR1A,Endothelial,NG2,2
3847,EFNB2,0.10971657251534798,0.0,EPHB3,Endothelial,NG2,2
3853,EFNB2,0.3358593664091621,0.0,GRM5,Endothelial,NG2,2
3885,VEGFA,0.07125676405753217,0.026,NRP2,Endothelial,NG2,2
3886,VEGFC,0.1521672146425666,0.0,NRP2,Endothelial,NG2,2
3893,SEMA3G,0.2237024353239712,0.0,NRP2,Endothelial,NG2,2
3898,OXT,0.07736322640111207,0.004,SLC12A5,Endothelial,NG2,2
3942,FGFR3,0.07132260171824661,0.0,DYRK1A,Endothelial,NG2,2
3960,VTN,0.896172988418769,0.0,ROCK1,Endothelial,NG2,2
3980,PTN,1.8313264003301173,0.0,CDH10,Endothelial,NG2,2
4056,AVP,0.12912606020923664,1.0,PTH1R,Endothelial,NG2,2
4168,VEGFA,0.08118206389136365,0.0,AKT3,Endothelial,NG2,2
4275,APOE,0.9332526666502153,0.941,LRP8,Endothelial,NG2,2
4330,VTN,0.69433462985659,0.0,PI4KA,Endothelial,NG2,2
4369,SEMA3G,0.22328365002369674,0.0,PLXNA2,Endothelial,NG2,2
4370,SEMA3G,0.22399201578293798,0.0,PLXNA3,Endothelial,NG2,2
4372,SEMA3G,0.21437571489000998,0.0,PLXNA4,Endothelial,NG2,2
4407,NTN1,0.13814309884641457,0.0,UNC5C,Endothelial,NG2,2
24,EDN1,0.28374341645596823,0.0,JAK2,Endothelial,Astrocytes,2
32,TNFSF10,0.3033743529182533,0.0,PIK3R1,Endothelial,Astrocytes,2
42,HBEGF,0.548108400666858,0.0,PIK3R1,Endothelial,Astrocytes,2
48,FGF2,0.2124601157839427,0.0,PIK3R1,Endothelial,Astrocytes,2
52,EFNB2,0.255395474775371,0.0,PIK3R1,Endothelial,Astrocytes,2
59,FGFR3,0.2189592359512662,0.0,PIK3R1,Endothelial,Astrocytes,2
65,AGT,0.2326918235125816,0.093,PIK3R1,Endothelial,Astrocytes,2
66,CX3CL1,0.3140483012500084,0.0,PIK3R1,Endothelial,Astrocytes,2
67,VEGFA,0.22635671343209618,0.0,PIK3R1,Endothelial,Astrocytes,2
68,VEGFC,0.3072671640171306,0.0,PIK3R1,Endothelial,Astrocytes,2
75,NTN1,0.2672433496016855,0.0,PIK3R1,Endothelial,Astrocytes,2
79,LAMB1,0.27117462747038457,0.0,PIK3R1,Endothelial,Astrocytes,2
306,FGF2,0.12316048302336367,0.0,STAT3,Endothelial,Astrocytes,2
311,FGFR3,0.1296596031906872,0.0,STAT3,Endothelial,Astrocytes,2
314,AGT,0.1433921907520026,0.465,STAT3,Endothelial,Astrocytes,2
491,TNFSF10,0.1740477905935695,0.0,PIK3CA,Endothelial,Astrocytes,2
501,HBEGF,0.41878183834217414,0.0,PIK3CA,Endothelial,Astrocytes,2
507,FGF2,0.08313355345925885,0.0,PIK3CA,Endothelial,Astrocytes,2
511,EFNB2,0.12606891245068716,0.0,PIK3CA,Endothelial,Astrocytes,2
518,FGFR3,0.08963267362658238,0.001,PIK3CA,Endothelial,Astrocytes,2
524,AGT,0.1033652611878978,0.916,PIK3CA,Endothelial,Astrocytes,2
525,VEGFA,0.09703015110741235,0.0,PIK3CA,Endothelial,Astrocytes,2
526,VEGFC,0.1779406016924468,0.0,PIK3CA,Endothelial,Astrocytes,2
533,NTN1,0.13791678727700166,0.0,PIK3CA,Endothelial,Astrocytes,2
537,LAMB1,0.1418480651457007,0.0,PIK3CA,Endothelial,Astrocytes,2
571,VEGFA,0.07712330761361381,0.001,ITGB1,Endothelial,Astrocytes,2
572,VEGFC,0.15803375819864823,0.0,ITGB1,Endothelial,Astrocytes,2
575,VTN,0.6368595815835366,0.0,ITGB1,Endothelial,Astrocytes,2
577,VWF,0.32666032671068895,0.0,ITGB1,Endothelial,Astrocytes,2
578,VCAM1,0.1608518898887709,0.0,ITGB1,Endothelial,Astrocytes,2
581,SPP1,0.06804231786354967,0.002,ITGB1,Endothelial,Astrocytes,2
589,LAMB1,0.12194122165190217,0.0,ITGB1,Endothelial,Astrocytes,2
597,JAM3,0.09953640228988458,0.0,ITGB1,Endothelial,Astrocytes,2
612,AGT,0.07745885007118924,0.976,ABL1,Endothelial,Astrocytes,2
717,APOE,1.0643079386325014,0.238,APP,Endothelial,Astrocytes,2
815,IGF2,0.37760250149416513,0.0,IGF1R,Endothelial,Astrocytes,2
823,FGF2,0.20681267241517942,0.0,IGF1R,Endothelial,Astrocytes,2
831,VEGFA,0.2207092700633329,0.0,IGF1R,Endothelial,Astrocytes,2
832,VEGFC,0.30161972064836734,0.0,IGF1R,Endothelial,Astrocytes,2
839,DCN,0.23844185551294092,0.0,IGF1R,Endothelial,Astrocytes,2
989,S100B,0.06662886636000485,0.999,FAS,Endothelial,Astrocytes,2
1079,VTN,0.7273701230340142,0.0,ITGA6,Endothelial,Astrocytes,2
1080,VWF,0.4171708681611666,0.0,ITGA6,Endothelial,Astrocytes,2
1082,SPP1,0.1585528593140273,0.0,ITGA6,Endothelial,Astrocytes,2
1087,LAMB1,0.21245176310237981,0.0,ITGA6,Endothelial,Astrocytes,2
1228,CSF1,0.11917090114107287,0.0,PAK1,Endothelial,Astrocytes,2
1234,EFNB2,0.09645336175276659,0.0,PAK1,Endothelial,Astrocytes,2
1365,TNFSF10,0.12447911178906915,0.0,PIK3CB,Endothelial,Astrocytes,2
1370,HBEGF,0.36921315953767375,0.0,PIK3CB,Endothelial,Astrocytes,2
1372,FGFR3,0.040063994822082,0.034,PIK3CB,Endothelial,Astrocytes,2
1442,TNFSF10,0.21017972865417012,0.0,CHUK,Endothelial,Astrocytes,2
1745,EDN1,0.2647218347091073,0.0,AR,Endothelial,Astrocytes,2
2047,FGF2,0.04363837834603772,0.0,CXCR4,Endothelial,Astrocytes,2
2050,AGT,0.06387008607467666,0.997,CXCR4,Endothelial,Astrocytes,2
2051,CCL3,0.04451124044177324,0.363,CXCR4,Endothelial,Astrocytes,2
2056,CXCL1,0.06672519697298648,0.0,CXCR4,Endothelial,Astrocytes,2
2059,CX3CL1,0.14522656381210342,0.0,CXCR4,Endothelial,Astrocytes,2
2061,PF4,0.059670680725645873,0.0,CXCR4,Endothelial,Astrocytes,2
2139,WNT5A,0.09226047658299694,0.0,FZD3,Endothelial,Astrocytes,2
2278,WNT5A,0.239367581281338,0.0,FZD2,Endothelial,Astrocytes,2
2355,EFNB2,0.08124355414553841,0.0,KRAS,Endothelial,Astrocytes,2
2481,COL27A1,0.0899004571692483,0.0,ITGB1,Endothelial,Astrocytes,2
2628,WNT5A,0.14181869602153838,0.0,NLK,Endothelial,Astrocytes,2
2901,VTN,0.9199923249193062,1.0,HSP90AA1,Endothelial,Astrocytes,2
3063,CCL4,0.23627777349157844,0.0,PLCB1,Endothelial,Astrocytes,2
3065,AGT,0.25531642394588555,0.005,PLCB1,Endothelial,Astrocytes,2
3067,EDN1,0.46855212504948524,0.0,PLCB1,Endothelial,Astrocytes,2
3109,ACE2,1.6233325027930012,0.0,AGT,Endothelial,Astrocytes,2
3128,FGF2,0.06330156376261911,0.348,NRP1,Endothelial,Astrocytes,2
3132,VEGFA,0.07719816141077261,0.208,NRP1,Endothelial,Astrocytes,2
3149,ICAM1,0.14672038465334036,0.0,EZR,Endothelial,Astrocytes,2
3150,VCAM1,0.1741215620255916,0.0,EZR,Endothelial,Astrocytes,2
3190,BMP4,0.12110529386748112,0.0,ACACA,Endothelial,Astrocytes,2
3349,CSF1,0.1581031910469636,0.0,MAP2K1,Endothelial,Astrocytes,2
3353,EFNB2,0.13538565165865732,0.0,MAP2K1,Endothelial,Astrocytes,2
3357,NTN1,0.14723352648497182,0.0,MAP2K1,Endothelial,Astrocytes,2
3448,PF4,0.06229024026208295,0.003,GNAI1,Endothelial,Astrocytes,2
3540,TGFB2,0.31690991165934285,0.0,TGFBR1,Endothelial,Astrocytes,2
3541,VEGFA,0.04364675719158495,0.002,TGFBR1,Endothelial,Astrocytes,2
3719,BMP4,0.03238380724477925,0.153,ACVR2A,Endothelial,Astrocytes,2
3721,NODAL,0.076874987110013,0.0,ACVR2A,Endothelial,Astrocytes,2
3850,EFNB2,0.12662972006138737,0.0,SYNJ1,Endothelial,Astrocytes,2
3853,EFNB2,0.10572580935595802,0.164,GRM5,Endothelial,Astrocytes,2
3897,FGFR3,0.051572202300291164,0.203,LRRTM2,Endothelial,Astrocytes,2
3960,VTN,0.7789939442925591,0.0,ROCK1,Endothelial,Astrocytes,2
4056,AVP,0.09706777742406376,1.0,PTH1R,Endothelial,Astrocytes,2
427,ICAM1,0.1631050894455034,0.0,PLCG2,Endothelial,Microglia,2
491,TNFSF10,0.2501627330877343,0.0,PIK3CA,Endothelial,Microglia,2
501,HBEGF,0.4948967808363389,0.0,PIK3CA,Endothelial,Microglia,2
507,FGF2,0.15924849595342364,0.0,PIK3CA,Endothelial,Microglia,2
511,EFNB2,0.20218385494485192,0.0,PIK3CA,Endothelial,Microglia,2
518,FGFR3,0.16574761612074715,0.0,PIK3CA,Endothelial,Microglia,2
524,AGT,0.17948020368206258,0.136,PIK3CA,Endothelial,Microglia,2
525,VEGFA,0.17314509360157712,0.0,PIK3CA,Endothelial,Microglia,2
526,VEGFC,0.2540555441866116,0.0,PIK3CA,Endothelial,Microglia,2
533,NTN1,0.2140317297711664,0.0,PIK3CA,Endothelial,Microglia,2
537,LAMB1,0.21796300763986548,0.0,PIK3CA,Endothelial,Microglia,2
959,VEGFA,0.05272642155082859,0.0,KDR,Endothelial,Microglia,2
960,VEGFC,0.133636872135863,0.0,KDR,Endothelial,Microglia,2
964,VTN,0.6124626955207514,0.0,KDR,Endothelial,Microglia,2
966,DCN,0.07045900700043659,0.0,KDR,Endothelial,Microglia,2
969,NRP1,0.5356280141947222,0.0,KDR,Endothelial,Microglia,2
981,PTN,1.8465471076924784,0.0,PTPRZ1,Endothelial,Microglia,2
1000,FGF2,0.05061522892543248,0.0,RAF1,Endothelial,Microglia,2
1002,SPP1,0.055430836823521824,0.0,RAF1,Endothelial,Microglia,2
1062,IGF2,0.2760891108691287,0.0,PTGS2,Endothelial,Microglia,2
1068,FGF2,0.10529928179014296,0.0,PTGS2,Endothelial,Microglia,2
1070,VEGFC,0.2001063300233309,0.0,PTGS2,Endothelial,Microglia,2
1365,TNFSF10,0.13564914712289564,0.0,PIK3CB,Endothelial,Microglia,2
1370,HBEGF,0.38038319487150024,0.0,PIK3CB,Endothelial,Microglia,2
1372,FGFR3,0.051234030155908494,0.014,PIK3CB,Endothelial,Microglia,2
1379,TNFSF10,0.2260436213340889,0.0,PIK3CD,Endothelial,Microglia,2
1384,HBEGF,0.47077766908269353,0.0,PIK3CD,Endothelial,Microglia,2
1386,FGFR3,0.14162850436710175,0.0,PIK3CD,Endothelial,Microglia,2
1442,TNFSF10,0.2205852621266631,0.0,CHUK,Endothelial,Microglia,2
1879,VEGFA,0.08674465355013504,0.0,FLT1,Endothelial,Microglia,2
1880,VEGFC,0.16765510413516946,0.0,FLT1,Endothelial,Microglia,2
1886,CSF1,0.09683159334318979,0.0,VEGFA,Endothelial,Microglia,2
1889,BMP4,0.02924241885846975,0.21,VEGFA,Endothelial,Microglia,2
1895,VTN,0.6048115665815315,0.0,VEGFA,Endothelial,Microglia,2
1898,DCN,0.06280787806121671,0.001,VEGFA,Endothelial,Microglia,2
1948,CCL4,0.360531073159912,0.0,CCR5,Endothelial,Microglia,2
1956,CCL3,0.3602108779813157,0.0,CCR5,Endothelial,Microglia,2
1962,CXCL1,0.38242483451252895,0.0,CCR5,Endothelial,Microglia,2
1965,CX3CL1,0.46092620135164586,0.0,CCR5,Endothelial,Microglia,2
1968,PF4,0.3753703182651883,0.0,CCR5,Endothelial,Microglia,2
2024,CSF1,0.7984844097069331,0.0,TNF,Endothelial,Microglia,2
2033,S100B,0.7372459237672844,0.0,TNF,Endothelial,Microglia,2
2034,STC1,0.7330890963272172,0.0,TNF,Endothelial,Microglia,2
2296,TGFB2,0.3564423738288231,0.0,MAP3K7,Endothelial,Microglia,2
2297,BMP4,0.06734634560792624,0.0,MAP3K7,Endothelial,Microglia,2
2299,AGT,0.08951432944155063,0.922,MAP3K7,Endothelial,Microglia,2
2355,EFNB2,0.2156875937568898,0.0,KRAS,Endothelial,Microglia,2
2361,TNFSF10,0.11969296810578327,0.07,PIK3R3,Endothelial,Microglia,2
2365,HBEGF,0.36442701585438786,0.0,PIK3R3,Endothelial,Microglia,2
2397,FGF2,0.12801002519471305,0.0,MAP3K5,Endothelial,Microglia,2
2398,S100B,0.13242443763479894,0.628,MAP3K5,Endothelial,Microglia,2
2423,PF4,0.0717355313755217,0.0,MAP2K3,Endothelial,Microglia,2
2511,VCAM1,0.17671073914385166,0.0,ITGA9,Endothelial,Microglia,2
2512,SPP1,0.08390116711863044,0.0,ITGA9,Endothelial,Microglia,2
2516,LAMB1,0.13780007090698293,0.0,ITGA9,Endothelial,Microglia,2
2628,WNT5A,0.08521358216700911,0.022,NLK,Endothelial,Microglia,2
2695,WNT5A,0.08318190676014439,0.999,RORA,Endothelial,Microglia,2
2781,VEGFA,0.12997654457481542,0.0,CSF1,Endothelial,Microglia,2
2894,DPP4,0.08428147942030512,0.002,CXCL12,Endothelial,Microglia,2
2901,VTN,0.9177723807339766,0.996,HSP90AA1,Endothelial,Microglia,2
3015,RARRES2,0.6086794926803939,0.0,CCRL2,Endothelial,Microglia,2
3055,AGT,0.05107164678930425,1.0,MTOR,Endothelial,Microglia,2
3056,SPP1,0.03565554695875466,0.0,MTOR,Endothelial,Microglia,2
3083,AGT,0.6414467076257784,0.0,SGK1,Endothelial,Microglia,2
3109,ACE2,0.12985311292466664,0.473,AGT,Endothelial,Microglia,2
3218,AGT,0.06716164816804483,0.994,SLC9A1,Endothelial,Microglia,2
3219,EDN1,0.2803973492716445,0.0,SLC9A1,Endothelial,Microglia,2
3253,FGF2,0.09318701482954479,0.0,PLAU,Endothelial,Microglia,2
3255,FGFR3,0.09968613499686832,0.0,PLAU,Endothelial,Microglia,2
3257,AVP,0.15202348637743063,0.997,PLAU,Endothelial,Microglia,2
3258,VTN,0.666819886447621,0.0,PLAU,Endothelial,Microglia,2
3260,SPP1,0.09800262272763414,0.0,PLAU,Endothelial,Microglia,2
3507,VEGFA,0.09298215686869458,0.0,ITGA9,Endothelial,Microglia,2
3508,VEGFC,0.17389260745372903,0.0,ITGA9,Endothelial,Microglia,2
3511,VTN,0.6527184308386174,0.0,ITGA9,Endothelial,Microglia,2
3512,VWF,0.34251917596576975,0.0,ITGA9,Endothelial,Microglia,2
3560,TGFB2,0.35750284689624295,0.0,ACVR1,Endothelial,Microglia,2
3719,BMP4,0.04362033642068201,0.05,ACVR2A,Endothelial,Microglia,2
3721,NODAL,0.08811151628591576,0.0,ACVR2A,Endothelial,Microglia,2
3744,BMP4,0.06840681867534612,0.002,ACVR1,Endothelial,Microglia,2
3861,PTN,1.7563205546667786,0.0,PTPRB,Endothelial,Microglia,2
3877,EDN1,0.29023939736035403,0.0,EDNRB,Endothelial,Microglia,2
3878,EDN3,0.29729137153041607,0.0,EDNRB,Endothelial,Microglia,2
4043,AVP,0.5350042559662644,0.0,GPR84,Endothelial,Microglia,2
4169,VEGFC,0.12817596128197756,0.0,LYVE1,Endothelial,Microglia,2
4200,APOE,0.9102921441298764,0.976,SCARB1,Endothelial,Microglia,2
4378,VCAM1,0.16679693983525645,0.0,CYBB,Endothelial,Microglia,2
4413,NTN1,0.10648183250913815,0.0,NEO1,Endothelial,Microglia,2
4416,NTN1,0.14512622721341192,0.0,TRIO,Endothelial,Microglia,2
350,EFNB2,0.1213098483074494,0.0,EPHA4,Endothelial,Oligodendrocytes,2
351,FGFR3,0.08487360948334463,0.001,EPHA4,Endothelial,Oligodendrocytes,2
815,IGF2,0.2976687644409475,0.0,IGF1R,Endothelial,Oligodendrocytes,2
823,FGF2,0.12687893536196176,0.0,IGF1R,Endothelial,Oligodendrocytes,2
831,VEGFA,0.14077553301011528,0.0,IGF1R,Endothelial,Oligodendrocytes,2
832,VEGFC,0.22168598359514968,0.0,IGF1R,Endothelial,Oligodendrocytes,2
839,DCN,0.15850811845972326,0.0,IGF1R,Endothelial,Oligodendrocytes,2
